,1,2,3,4,5,6,7,group
055889_0221,guitar,voice,piano,organ,drums,synthesizer,bass,4880.0
116585_0033,guitar,voice,piano,synthesizer,bass,cello,drums,4881.0
122990_0299,guitar,voice,piano,synthesizer,bass,drums,harp,4882.0
009475_0006,guitar,voice,piano,synthesizer,bass,drums,mallet_percussion,4883.0
056900_0246,guitar,voice,piano,synthesizer,bass,mallet_percussion,violin,4884.0
112185_0097,guitar,voice,piano,synthesizer,bass,organ,violin,4885.0
110245_0489,guitar,voice,piano,synthesizer,drums,bass,cello,4886.0
140178_0174,guitar,voice,piano,synthesizer,drums,bass,violin,4887.0
142248_0218,guitar,voice,piano,synthesizer,drums,mallet_percussion,bass,4888.0
054331_0075,guitar,voice,piano,synthesizer,flute,violin,drums,4889.0
131096_0166,guitar,voice,piano,synthesizer,mallet_percussion,drums,bass,4890.0
095133_0090,guitar,voice,piano,synthesizer,organ,mallet_percussion,harp,4891.0
065530_0275,guitar,voice,piano,ukulele,bass,cello,violin,4892.0
149094_0038,guitar,voice,piano,ukulele,bass,mandolin,banjo,4893.0
129028_0169,guitar,voice,piano,ukulele,bass,synthesizer,violin,4894.0
047931_0363,guitar,voice,piano,ukulele,harp,bass,mandolin,4895.0
009888_0124,guitar,voice,piano,ukulele,mandolin,bass,harp,4896.0
140897_0010,guitar,voice,piano,violin,banjo,bass,drums,4897.0
023214_0148,guitar,voice,piano,violin,bass,drums,cello,4898.0
010591_0009,guitar,voice,piano,violin,bass,organ,cello,4899.0
152130_0234,guitar,voice,piano,violin,bass,ukulele,organ,4900.0
147548_0100,guitar,voice,piano,violin,drums,bass,saxophone,4901.0
004491_0000,guitar,voice,piano,violin,drums,bass,synthesizer,4902.0
147030_0833,guitar,voice,piano,violin,drums,organ,bass,4903.0
074660_0116,guitar,voice,piano,violin,drums,synthesizer,mallet_percussion,4904.0
124803_0168,guitar,voice,piano,violin,drums,ukulele,bass,4905.0
144204_0092,guitar,voice,piano,violin,flute,mallet_percussion,saxophone,4906.0
141055_0099,guitar,voice,piano,violin,organ,drums,bass,4907.0
073157_0010,guitar,voice,piano,violin,ukulele,mallet_percussion,saxophone,4908.0
112669_0364,guitar,voice,saxophone,bass,drums,violin,trumpet,4909.0
035953_0003,guitar,voice,saxophone,bass,piano,ukulele,drums,4910.0
039333_0091,guitar,voice,saxophone,bass,trumpet,trombone,drums,4911.0
048083_0216,guitar,voice,saxophone,bass,violin,cello,trombone,4912.0
067116_0454,guitar,voice,saxophone,drums,bass,clarinet,synthesizer,4913.0
085957_0159,guitar,voice,saxophone,drums,bass,cymbals,piano,4914.0
004208_0098,guitar,voice,saxophone,drums,bass,trombone,cymbals,4915.0
012950_0076,guitar,voice,saxophone,drums,bass,violin,synthesizer,4916.0
126433_0238,guitar,voice,saxophone,drums,cymbals,bass,trombone,4917.0
015140_0139,guitar,voice,saxophone,drums,piano,trombone,bass,4918.0
073396_0209,guitar,voice,saxophone,drums,trombone,trumpet,bass,4919.0
003696_0111,guitar,voice,saxophone,drums,trumpet,bass,trombone,4920.0
070174_0154,guitar,voice,saxophone,drums,ukulele,bass,violin,4921.0
074390_0196,guitar,voice,saxophone,drums,violin,trumpet,piano,4922.0
011413_0049,guitar,voice,saxophone,synthesizer,bass,drums,violin,4923.0
084496_0254,guitar,voice,saxophone,synthesizer,drums,bass,piano,4924.0
009545_0202,guitar,voice,saxophone,synthesizer,violin,cello,flute,4925.0
114068_0213,guitar,voice,saxophone,trombone,drums,trumpet,piano,4926.0
104152_0113,guitar,voice,saxophone,trombone,trumpet,drums,flute,4927.0
031052_0376,guitar,voice,saxophone,trombone,trumpet,synthesizer,bass,4928.0
032440_0362,guitar,voice,saxophone,ukulele,accordion,violin,mandolin,4929.0
068837_0034,guitar,voice,saxophone,ukulele,bass,piano,violin,4930.0
067478_0318,guitar,voice,saxophone,violin,banjo,piano,bass,4931.0
130758_0217,guitar,voice,saxophone,violin,bass,drums,piano,4932.0
086783_0039,guitar,voice,saxophone,violin,harmonica,trumpet,mandolin,4933.0
128907_0096,guitar,voice,saxophone,violin,piano,drums,accordion,4934.0
127246_0003,guitar,voice,synthesizer,bagpipes,harmonica,violin,mallet_percussion,4935.0
115834_0183,guitar,voice,synthesizer,bagpipes,ukulele,piano,violin,4936.0
136673_0057,guitar,voice,synthesizer,bass,cello,piano,organ,4937.0
029724_0079,guitar,voice,synthesizer,bass,drums,cello,piano,4938.0
057709_0037,guitar,voice,synthesizer,bass,drums,cymbals,piano,4939.0
034472_0235,guitar,voice,synthesizer,bass,drums,organ,piano,4940.0
079507_0097,guitar,voice,synthesizer,bass,drums,organ,piano,4940.0
043263_0210,guitar,voice,synthesizer,bass,drums,piano,flute,4941.0
035891_0162,guitar,voice,synthesizer,bass,drums,piano,harmonica,4942.0
146897_1461,guitar,voice,synthesizer,bass,drums,piano,organ,4943.0
064994_0164,guitar,voice,synthesizer,bass,drums,piano,organ,4943.0
041183_0241,guitar,voice,synthesizer,bass,drums,piano,organ,4943.0
118820_0246,guitar,voice,synthesizer,bass,drums,piano,organ,4943.0
029913_0359,guitar,voice,synthesizer,bass,drums,piano,organ,4943.0
035930_0017,guitar,voice,synthesizer,bass,drums,piano,ukulele,4944.0
033260_0098,guitar,voice,synthesizer,bass,drums,piano,violin,4945.0
023656_0068,guitar,voice,synthesizer,bass,drums,piano,violin,4945.0
060647_0540,guitar,voice,synthesizer,bass,drums,trombone,piano,4946.0
123137_0124,guitar,voice,synthesizer,bass,drums,ukulele,piano,4947.0
142369_0061,guitar,voice,synthesizer,bass,drums,ukulele,piano,4947.0
149182_0157,guitar,voice,synthesizer,bass,drums,ukulele,piano,4947.0
009590_0051,guitar,voice,synthesizer,bass,drums,ukulele,piano,4947.0
036130_0024,guitar,voice,synthesizer,bass,piano,drums,ukulele,4948.0
132225_0004,guitar,voice,synthesizer,bass,piano,drums,violin,4949.0
073087_0033,guitar,voice,synthesizer,bass,piano,drums,violin,4949.0
117639_0162,guitar,voice,synthesizer,bass,piano,organ,drums,4950.0
084642_0390,guitar,voice,synthesizer,bass,piano,violin,cello,4951.0
020559_0232,guitar,voice,synthesizer,bass,trombone,violin,drums,4952.0
013695_0165,guitar,voice,synthesizer,bass,ukulele,drums,mandolin,4953.0
034623_0131,guitar,voice,synthesizer,bass,violin,drums,piano,4954.0
118086_0030,guitar,voice,synthesizer,cello,bass,drums,organ,4955.0
013387_0006,guitar,voice,synthesizer,cello,bass,drums,violin,4956.0
136873_0481,guitar,voice,synthesizer,cello,bass,piano,violin,4957.0
144897_0104,guitar,voice,synthesizer,cello,drums,violin,organ,4958.0
095037_0030,guitar,voice,synthesizer,cello,piano,violin,drums,4959.0
043107_0104,guitar,voice,synthesizer,drums,banjo,mallet_percussion,piano,4960.0
115254_0144,guitar,voice,synthesizer,drums,bass,banjo,mandolin,4961.0
105685_0092,guitar,voice,synthesizer,drums,bass,cymbals,piano,4962.0
149842_0026,guitar,voice,synthesizer,drums,bass,cymbals,piano,4962.0
011457_0130,guitar,voice,synthesizer,drums,bass,cymbals,piano,4962.0
003658_0108,guitar,voice,synthesizer,drums,bass,cymbals,piano,4962.0
044217_0066,guitar,voice,synthesizer,drums,bass,cymbals,violin,4963.0
094014_0055,guitar,voice,synthesizer,drums,bass,flute,mallet_percussion,4964.0
067383_0217,guitar,voice,synthesizer,drums,bass,flute,organ,4965.0
135035_0123,guitar,voice,synthesizer,drums,bass,harmonica,ukulele,4966.0
036743_0155,guitar,voice,synthesizer,drums,bass,mallet_percussion,cello,4967.0
089839_0135,guitar,voice,synthesizer,drums,bass,mallet_percussion,organ,4968.0
030128_0177,guitar,voice,synthesizer,drums,bass,mallet_percussion,piano,4969.0
064445_0115,guitar,voice,synthesizer,drums,bass,mallet_percussion,piano,4969.0
098003_0276,guitar,voice,synthesizer,drums,bass,mallet_percussion,piano,4969.0
030330_0163,guitar,voice,synthesizer,drums,bass,organ,piano,4970.0
106689_2087,guitar,voice,synthesizer,drums,bass,organ,piano,4970.0
153977_0214,guitar,voice,synthesizer,drums,bass,organ,piano,4970.0
094407_0168,guitar,voice,synthesizer,drums,bass,piano,bagpipes,4971.0
080386_0265,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
094117_0373,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
010627_0011,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
136607_0049,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
028257_0819,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
146219_0342,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
149569_0129,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
096895_0133,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
073349_0410,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
071144_0053,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
054238_0644,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
029556_0388,guitar,voice,synthesizer,drums,bass,piano,cymbals,4972.0
034507_0207,guitar,voice,synthesizer,drums,bass,piano,flute,4973.0
046062_0304,guitar,voice,synthesizer,drums,bass,piano,flute,4973.0
151890_0079,guitar,voice,synthesizer,drums,bass,piano,flute,4973.0
122184_0037,guitar,voice,synthesizer,drums,bass,piano,flute,4973.0
097628_0113,guitar,voice,synthesizer,drums,bass,piano,flute,4973.0
029253_0148,guitar,voice,synthesizer,drums,bass,piano,harmonica,4974.0
064391_0157,guitar,voice,synthesizer,drums,bass,piano,harmonica,4974.0
105480_0339,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
053330_2326,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
074246_0359,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
007206_1123,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
013457_0275,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
136605_0129,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
035831_0153,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
044861_0191,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
068658_0077,guitar,voice,synthesizer,drums,bass,piano,mallet_percussion,4975.0
114306_0130,guitar,voice,synthesizer,drums,bass,piano,organ,4976.0
067471_0314,guitar,voice,synthesizer,drums,bass,piano,organ,4976.0
136206_3592,guitar,voice,synthesizer,drums,bass,piano,organ,4976.0
053943_0527,guitar,voice,synthesizer,drums,bass,piano,organ,4976.0
069357_0144,guitar,voice,synthesizer,drums,bass,piano,saxophone,4977.0
116567_0103,guitar,voice,synthesizer,drums,bass,piano,ukulele,4978.0
042452_0001,guitar,voice,synthesizer,drums,bass,piano,ukulele,4978.0
016860_0252,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
016930_2474,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
073319_0173,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
135711_0115,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
029514_0021,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
087466_0013,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
132157_0080,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
130364_1951,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
009980_0895,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
000544_0484,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
053215_0131,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
143666_0204,guitar,voice,synthesizer,drums,bass,piano,violin,4979.0
001694_0909,guitar,voice,synthesizer,drums,bass,saxophone,piano,4980.0
022057_0140,guitar,voice,synthesizer,drums,bass,saxophone,piano,4980.0
030673_3728,guitar,voice,synthesizer,drums,bass,trumpet,violin,4981.0
093341_0087,guitar,voice,synthesizer,drums,bass,ukulele,piano,4982.0
145471_0035,guitar,voice,synthesizer,drums,bass,ukulele,piano,4982.0
145987_0261,guitar,voice,synthesizer,drums,bass,violin,mallet_percussion,4983.0
035981_0604,guitar,voice,synthesizer,drums,bass,violin,mallet_percussion,4983.0
086112_0102,guitar,voice,synthesizer,drums,bass,violin,piano,4984.0
084090_0010,guitar,voice,synthesizer,drums,bass,violin,piano,4984.0
043021_0140,guitar,voice,synthesizer,drums,bass,violin,piano,4984.0
050629_0778,guitar,voice,synthesizer,drums,bass,violin,piano,4984.0
010566_0791,guitar,voice,synthesizer,drums,bass,violin,piano,4984.0
086722_0096,guitar,voice,synthesizer,drums,bass,violin,saxophone,4985.0
143310_0037,guitar,voice,synthesizer,drums,cello,bass,piano,4986.0
084320_0540,guitar,voice,synthesizer,drums,cymbals,bass,mallet_percussion,4987.0
081842_0009,guitar,voice,synthesizer,drums,flute,bass,violin,4988.0
047779_0226,guitar,voice,synthesizer,drums,flute,cymbals,bass,4989.0
082859_0023,guitar,voice,synthesizer,drums,flute,piano,bass,4990.0
041341_0060,guitar,voice,synthesizer,drums,flute,violin,bass,4991.0
044793_0100,guitar,voice,synthesizer,drums,mallet_percussion,bass,piano,4992.0
043444_0115,guitar,voice,synthesizer,drums,mallet_percussion,organ,bass,4993.0
036343_0095,guitar,voice,synthesizer,drums,mallet_percussion,piano,bass,4994.0
098555_0244,guitar,voice,synthesizer,drums,mallet_percussion,piano,bass,4994.0
028464_0084,guitar,voice,synthesizer,drums,mallet_percussion,piano,bass,4994.0
113533_0136,guitar,voice,synthesizer,drums,mandolin,bass,piano,4995.0
131906_0524,guitar,voice,synthesizer,drums,organ,bass,piano,4996.0
063288_0077,guitar,voice,synthesizer,drums,organ,bass,piano,4996.0
117305_0177,guitar,voice,synthesizer,drums,organ,bass,piano,4996.0
052825_0006,guitar,voice,synthesizer,drums,organ,piano,bass,4997.0
106131_0353,guitar,voice,synthesizer,drums,organ,piano,bass,4997.0
119011_0000,guitar,voice,synthesizer,drums,organ,piano,cello,4998.0
027135_0055,guitar,voice,synthesizer,drums,piano,bass,cello,4999.0
079393_0085,guitar,voice,synthesizer,drums,piano,bass,cymbals,5000.0
108828_0277,guitar,voice,synthesizer,drums,piano,bass,flute,5001.0
034505_1413,guitar,voice,synthesizer,drums,piano,bass,harmonica,5002.0
030377_0306,guitar,voice,synthesizer,drums,piano,bass,harmonica,5002.0
009395_0483,guitar,voice,synthesizer,drums,piano,bass,mallet_percussion,5003.0
117620_0143,guitar,voice,synthesizer,drums,piano,bass,mallet_percussion,5003.0
154528_0114,guitar,voice,synthesizer,drums,piano,bass,mallet_percussion,5003.0
106662_0963,guitar,voice,synthesizer,drums,piano,bass,mallet_percussion,5003.0
122676_0211,guitar,voice,synthesizer,drums,piano,bass,organ,5004.0
033127_0074,guitar,voice,synthesizer,drums,piano,bass,ukulele,5005.0
069067_0211,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
108009_0004,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
055410_0091,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
047018_0389,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
015708_0457,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
049703_0001,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
135251_0157,guitar,voice,synthesizer,drums,piano,bass,violin,5006.0
128944_1337,guitar,voice,synthesizer,drums,piano,flute,bass,5007.0
138586_0062,guitar,voice,synthesizer,drums,piano,flute,mallet_percussion,5008.0
076203_2074,guitar,voice,synthesizer,drums,piano,mallet_percussion,bass,5009.0
148341_0187,guitar,voice,synthesizer,drums,piano,mallet_percussion,violin,5010.0
026490_0017,guitar,voice,synthesizer,drums,piano,organ,bass,5011.0
046499_0129,guitar,voice,synthesizer,drums,piano,organ,violin,5012.0
032150_0781,guitar,voice,synthesizer,drums,piano,violin,bass,5013.0
032604_1057,guitar,voice,synthesizer,drums,piano,violin,bass,5013.0
012947_0130,guitar,voice,synthesizer,drums,piano,violin,bass,5013.0
015470_0009,guitar,voice,synthesizer,drums,piano,violin,organ,5014.0
116594_0025,guitar,voice,synthesizer,drums,saxophone,piano,bass,5015.0
135260_0063,guitar,voice,synthesizer,drums,ukulele,bass,banjo,5016.0
151434_0015,guitar,voice,synthesizer,drums,ukulele,bass,mallet_percussion,5017.0
021268_0047,guitar,voice,synthesizer,drums,ukulele,bass,piano,5018.0
108654_0090,guitar,voice,synthesizer,drums,violin,bass,piano,5019.0
137652_0142,guitar,voice,synthesizer,drums,violin,bass,piano,5019.0
106686_1028,guitar,voice,synthesizer,drums,violin,bass,piano,5019.0
072397_0067,guitar,voice,synthesizer,drums,violin,cello,bass,5020.0
091277_0046,guitar,voice,synthesizer,drums,violin,cello,bass,5020.0
107760_0294,guitar,voice,synthesizer,drums,violin,piano,bass,5021.0
155175_0240,guitar,voice,synthesizer,drums,violin,piano,organ,5022.0
086404_0108,guitar,voice,synthesizer,drums,violin,piano,organ,5022.0
128442_0023,guitar,voice,synthesizer,drums,violin,piano,organ,5022.0
111456_0286,guitar,voice,synthesizer,drums,violin,ukulele,bass,5023.0
091187_0181,guitar,voice,synthesizer,flute,accordion,piano,drums,5024.0
149104_1327,guitar,voice,synthesizer,flute,drums,mallet_percussion,piano,5025.0
137083_0280,guitar,voice,synthesizer,flute,drums,piano,violin,5026.0
027293_0677,guitar,voice,synthesizer,flute,drums,violin,bass,5027.0
135315_0270,guitar,voice,synthesizer,flute,mallet_percussion,bass,piano,5028.0
086256_0117,guitar,voice,synthesizer,flute,mallet_percussion,drums,piano,5029.0
019530_0108,guitar,voice,synthesizer,flute,mallet_percussion,piano,bass,5030.0
029667_0013,guitar,voice,synthesizer,flute,violin,drums,piano,5031.0
080804_0007,guitar,voice,synthesizer,flute,violin,mallet_percussion,drums,5032.0
064877_0032,guitar,voice,synthesizer,harmonica,bass,piano,ukulele,5033.0
057987_0219,guitar,voice,synthesizer,mallet_percussion,drums,bass,piano,5034.0
010460_0099,guitar,voice,synthesizer,mallet_percussion,drums,flute,bass,5035.0
083349_0187,guitar,voice,synthesizer,mallet_percussion,drums,piano,bass,5036.0
124472_4287,guitar,voice,synthesizer,mallet_percussion,drums,piano,flute,5037.0
153870_0124,guitar,voice,synthesizer,mallet_percussion,drums,violin,flute,5038.0
042620_0183,guitar,voice,synthesizer,mallet_percussion,piano,drums,violin,5039.0
062159_0238,guitar,voice,synthesizer,organ,bass,piano,trombone,5040.0
076621_0120,guitar,voice,synthesizer,organ,cello,piano,bass,5041.0
005133_2532,guitar,voice,synthesizer,organ,drums,bass,piano,5042.0
139487_0181,guitar,voice,synthesizer,organ,drums,piano,violin,5043.0
085915_0402,guitar,voice,synthesizer,organ,drums,violin,piano,5044.0
048009_0117,guitar,voice,synthesizer,piano,bass,drums,harp,5045.0
134483_0205,guitar,voice,synthesizer,piano,bass,drums,organ,5046.0
111891_0097,guitar,voice,synthesizer,piano,bass,drums,organ,5046.0
064169_0087,guitar,voice,synthesizer,piano,bass,drums,violin,5047.0
045326_0035,guitar,voice,synthesizer,piano,bass,ukulele,drums,5048.0
000481_0048,guitar,voice,synthesizer,piano,drums,bass,flute,5049.0
016900_0086,guitar,voice,synthesizer,piano,drums,bass,mallet_percussion,5050.0
004117_0165,guitar,voice,synthesizer,piano,drums,bass,organ,5051.0
131664_0099,guitar,voice,synthesizer,piano,drums,bass,saxophone,5052.0
154998_0068,guitar,voice,synthesizer,piano,drums,bass,violin,5053.0
126631_0243,guitar,voice,synthesizer,piano,drums,bass,violin,5053.0
000194_0023,guitar,voice,synthesizer,piano,drums,bass,violin,5053.0
073953_0006,guitar,voice,synthesizer,piano,drums,flute,violin,5054.0
112595_0045,guitar,voice,synthesizer,piano,drums,organ,cello,5055.0
136949_0293,guitar,voice,synthesizer,piano,drums,ukulele,bass,5056.0
020210_0133,guitar,voice,synthesizer,piano,drums,ukulele,mandolin,5057.0
079838_0206,guitar,voice,synthesizer,piano,drums,violin,organ,5058.0
124022_0059,guitar,voice,synthesizer,piano,flute,drums,violin,5059.0
